t	u	v	w	p	q	r	phi	psi	theta	h
1.0400000000000007e+00	7.4574691199080831e+01	0.0000000000000000e+00	9.4203046110468547e-01	0.0000000000000000e+00	-1.0562789714722988e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2034061447358003e-02	2.9999843217816783e+03
1.0500000000000007e+00	7.4570788578781233e+01	0.0000000000000000e+00	9.4203612315555763e-01	0.0000000000000000e+00	-1.0668817444758904e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2023498657643281e-02	2.9999838763067323e+03
1.0600000000000007e+00	7.4566888765884215e+01	0.0000000000000000e+00	9.4204168518405196e-01	0.0000000000000000e+00	-1.0774840959618815e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2012829840198521e-02	2.9999834224281549e+03
1.0700000000000007e+00	7.4562991769362156e+01	0.0000000000000000e+00	9.4204714710562321e-01	0.0000000000000000e+00	-1.0880849386377064e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.2002054999238902e-02	2.9999829600690400e+03
1.0800000000000007e+00	7.4559097598325252e+01	0.0000000000000000e+00	9.4205250961337217e-01	0.0000000000000000e+00	-1.0986832295315529e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1991174149852525e-02	2.9999824891524981e+03
1.0900000000000007e+00	7.4555206261565047e+01	0.0000000000000000e+00	9.4205777410857849e-01	0.0000000000000000e+00	-1.1092779744597471e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1980187317557209e-02	2.9999820096016565e+03
1.1000000000000008e+00	7.4551317768012694e+01	0.0000000000000000e+00	9.4206294263218704e-01	0.0000000000000000e+00	-1.1198682317839547e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1969094537812612e-02	2.9999815213396605e+03
1.1100000000000008e+00	7.4547432126587125e+01	0.0000000000000000e+00	9.4206801779586935e-01	0.0000000000000000e+00	-1.1304531154024639e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1957895855494772e-02	2.9999810242896733e+03
1.1200000000000008e+00	7.4543549346195704e+01	0.0000000000000000e+00	9.4207300271447725e-01	0.0000000000000000e+00	-1.1410317970670114e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1946591324340746e-02	2.9999805183748786e+03
1.1300000000000008e+00	7.4539669435734851e+01	0.0000000000000000e+00	9.4207790094000254e-01	0.0000000000000000e+00	-1.1516035080494798e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1935181006370076e-02	2.9999800035184808e+03
1.1400000000000008e+00	7.4535792404090614e+01	0.0000000000000000e+00	9.4208271639744867e-01	0.0000000000000000e+00	-1.1621675401983446e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1923664971289580e-02	2.9999794796437077e+03
1.1500000000000008e+00	7.4531918260139179e+01	0.0000000000000000e+00	9.4208745332296806e-01	0.0000000000000000e+00	-1.1727232464263831e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1912043295887596e-02	2.9999789466738121e+03
1.1600000000000008e+00	7.4528047012747351e+01	0.0000000000000000e+00	9.4209211620457400e-01	0.0000000000000000e+00	-1.1832700406722426e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1900316063423332e-02	2.9999784045320744e+03
1.1700000000000008e+00	7.4524178670772955e+01	0.0000000000000000e+00	9.4209670972568760e-01	0.0000000000000000e+00	-1.1938073973792008e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1888483363016610e-02	2.9999778531418042e+03
1.1800000000000008e+00	7.4520313243065218e+01	0.0000000000000000e+00	9.4210123871173912e-01	0.0000000000000000e+00	-1.2043348505347800e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1876545289042818e-02	2.9999772924263430e+03
1.1900000000000008e+00	7.4516450738465068e+01	0.0000000000000000e+00	9.4210570807999905e-01	0.0000000000000000e+00	-1.2148519923147294e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1864501940537470e-02	2.9999767223090666e+03
1.2000000000000008e+00	7.4512591165805432e+01	0.0000000000000000e+00	9.4211012279277440e-01	0.0000000000000000e+00	-1.2253584713745804e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1852353420614322e-02	2.9999761427133881e+03
1.2100000000000009e+00	7.4508734533911408e+01	0.0000000000000000e+00	9.4211448781406815e-01	0.0000000000000000e+00	-1.2358539908311624e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1840099835900576e-02	2.9999755535627596e+03
1.2200000000000009e+00	7.4504880851600475e+01	0.0000000000000000e+00	9.4211880806976400e-01	0.0000000000000000e+00	-1.2463383059755154e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1827741295992265e-02	2.9999749547806750e+03
1.2300000000000009e+00	7.4501030127682625e+01	0.0000000000000000e+00	9.4212308841136561e-01	0.0000000000000000e+00	-1.2568112217573647e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1815277912932510e-02	2.9999743462906736e+03
1.2400000000000009e+00	7.4497182370960445e+01	0.0000000000000000e+00	9.4212733358328760e-01	0.0000000000000000e+00	-1.2672725900799012e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1802709800714937e-02	2.9999737280163404e+03
1.2500000000000009e+00	7.4493337590229174e+01	0.0000000000000000e+00	9.4213154819366995e-01	0.0000000000000000e+00	-1.2777223069418866e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1790037074814137e-02	2.9999730998813111e+03
1.2600000000000009e+00	7.4489495794276749e+01	0.0000000000000000e+00	9.4213573668865869e-01	0.0000000000000000e+00	-1.2881603094623243e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1777259851744718e-02	2.9999724618092728e+03
1.2700000000000009e+00	7.4485656991883758e+01	0.0000000000000000e+00	9.4213990333007558e-01	0.0000000000000000e+00	-1.2985865728209769e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1764378248650094e-02	2.9999718137239670e+03
1.2800000000000009e+00	7.4481821191823414e+01	0.0000000000000000e+00	9.4214405217637687e-01	0.0000000000000000e+00	-1.3090011071459854e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1751392382921885e-02	2.9999711555491917e+03
1.2900000000000009e+00	7.4477988402861470e+01	0.0000000000000000e+00	9.4214818706678383e-01	0.0000000000000000e+00	-1.3194039543776826e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1738302371850425e-02	2.9999704872088041e+03
1.3000000000000009e+00	7.4474158633756133e+01	0.0000000000000000e+00	9.4215231160845270e-01	0.0000000000000000e+00	-1.3297951851354755e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1725108332306647e-02	2.9999698086267217e+03
1.3100000000000009e+00	7.4470331893257978e+01	0.0000000000000000e+00	9.4215642916653797e-01	0.0000000000000000e+00	-1.3401748956125658e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1711810380455292e-02	2.9999691197269253e+03
1.3200000000000010e+00	7.4466508190109735e+01	0.0000000000000000e+00	9.4216054285699014e-01	0.0000000000000000e+00	-1.3505432045208172e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1698408631499166e-02	2.9999684204334599e+03
1.3300000000000010e+00	7.4462687533046221e+01	0.0000000000000000e+00	9.4216465554192386e-01	0.0000000000000000e+00	-1.3609002501061072e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1684903199453959e-02	2.9999677106704371e+03
1.3400000000000010e+00	7.4458869930794094e+01	0.0000000000000000e+00	9.4216876982738207e-01	0.0000000000000000e+00	-1.3712461872520839e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1671294196952897e-02	2.9999669903620361e+03
1.3500000000000010e+00	7.4455055392071742e+01	0.0000000000000000e+00	9.4217288806331789e-01	0.0000000000000000e+00	-1.3815811846881430e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1657581735080377e-02	2.9999662594325064e+03
1.3600000000000010e+00	7.4451243925589011e+01	0.0000000000000000e+00	9.4217701234561491e-01	0.0000000000000000e+00	-1.3919054223153473e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1643765923233495e-02	2.9999655178061676e+03
1.3700000000000010e+00	7.4447435540047096e+01	0.0000000000000000e+00	9.4218114451996093e-01	0.0000000000000000e+00	-1.4022190886619245e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1629846869010342e-02	2.9999647654074120e+03
1.3800000000000010e+00	7.4443630244138262e+01	0.0000000000000000e+00	9.4218528618739528e-01	0.0000000000000000e+00	-1.4125223784779504e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1615824678123722e-02	2.9999640021607047e+03
1.3900000000000010e+00	7.4439828046545671e+01	0.0000000000000000e+00	9.4218943871134675e-01	0.0000000000000000e+00	-1.4228154904770347e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1601699454338943e-02	2.9999632279905850e+03
1.4000000000000010e+00	7.4436028955943158e+01	0.0000000000000000e+00	9.4219360322598666e-01	0.0000000000000000e+00	-1.4330986252309246e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1587471299434172e-02	2.9999624428216675e+03
1.4100000000000010e+00	7.4432232980995025e+01	0.0000000000000000e+00	9.4219778064572113e-01	0.0000000000000000e+00	-1.4433719832212611e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1573140313181863e-02	2.9999616465786426e+03
1.4200000000000010e+00	7.4428440130355838e+01	0.0000000000000000e+00	9.4220197167565489e-01	0.0000000000000000e+00	-1.4536357630511995e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1558706593349651e-02	2.9999608391862771e+03
1.4300000000000010e+00	7.4424650412670218e+01	0.0000000000000000e+00	9.4220617682286545e-01	0.0000000000000000e+00	-1.4638901598179807e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1544170235719138e-02	2.9999600205694151e+03
1.4400000000000011e+00	7.4420863836572607e+01	0.0000000000000000e+00	9.4221039640832926e-01	0.0000000000000000e+00	-1.4741353636462942e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1529531334120957e-02	2.9999591906529781e+03
1.4500000000000011e+00	7.4417080410687106e+01	0.0000000000000000e+00	9.4221463057935406e-01	0.0000000000000000e+00	-1.4843715583809478e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1514789980484495e-02	2.9999583493619657e+03
1.4600000000000011e+00	7.4413300143627282e+01	0.0000000000000000e+00	9.4221887932237580e-01	0.0000000000000000e+00	-1.4945989204362318e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1499946264900685e-02	2.9999574966214554e+03
1.4700000000000011e+00	7.4409523043995947e+01	0.0000000000000000e+00	9.4222314247599026e-01	0.0000000000000000e+00	-1.5048176177982833e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1485000275696322e-02	2.9999566323566037e+03
1.4800000000000011e+00	7.4405749120385025e+01	0.0000000000000000e+00	9.4222741974409485e-01	0.0000000000000000e+00	-1.5150278091759523e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1469952099518340e-02	2.9999557564926454e+03
1.4900000000000011e+00	7.4401978381375358e+01	0.0000000000000000e+00	9.4223171070902845e-01	0.0000000000000000e+00	-1.5252296432947373e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1454801821426580e-02	2.9999548689548933e+03
1.5000000000000011e+00	7.4398210835536531e+01	0.0000000000000000e+00	9.4223601484460495e-01	0.0000000000000000e+00	-1.5354232583277509e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1439549524993632e-02	2.9999539696687398e+03
1.5100000000000011e+00	7.4394446491426763e+01	0.0000000000000000e+00	9.4224033152894537e-01	0.0000000000000000e+00	-1.5456087814570206e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1424195292410354e-02	2.9999530585596549e+03
1.5200000000000011e+00	7.4390685357592730e+01	0.0000000000000000e+00	9.4224466005702301e-01	0.0000000000000000e+00	-1.5557863285580063e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1408739204595784e-02	2.9999521355531874e+03
1.5300000000000011e+00	7.4386927442569430e+01	0.0000000000000000e+00	9.4224899965284581e-01	0.0000000000000000e+00	-1.5659560039997555e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1393181341310205e-02	2.9999512005749648e+03
1.5400000000000011e+00	7.4383172754880107e+01	0.0000000000000000e+00	9.4225334948120876e-01	0.0000000000000000e+00	-1.5761179005528447e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1377521781270206e-02	2.9999502535506922e+03
1.5500000000000012e+00	7.4379421303036068e+01	0.0000000000000000e+00	9.4225770865895764e-01	0.0000000000000000e+00	-1.5862720993970669e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1361760602264678e-02	2.9999492944061521e+03
1.5600000000000012e+00	7.4375673095536655e+01	0.0000000000000000e+00	9.4226207626571534e-01	0.0000000000000000e+00	-1.5964186702206143e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1345897881270706e-02	2.9999483230672058e+03
1.5700000000000012e+00	7.4371928140869088e+01	0.0000000000000000e+00	9.4226645135402876e-01	0.0000000000000000e+00	-1.6065576714025872e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1329933694568500e-02	2.9999473394597908e+03
1.5800000000000012e+00	7.4368186447508421e+01	0.0000000000000000e+00	9.4227083295890368e-01	0.0000000000000000e+00	-1.6166891502704724e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1313868117854474e-02	2.9999463435099224e+03
1.5900000000000012e+00	7.4364448023917447e+01	0.0000000000000000e+00	9.4227522010670162e-01	0.0000000000000000e+00	-1.6268131434245313e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1297701226351769e-02	2.9999453351436923e+03
1.6000000000000012e+00	7.4360712878546650e+01	0.0000000000000000e+00	9.4227961182337971e-01	0.0000000000000000e+00	-1.6369296771210037e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1281433094917524e-02	2.9999443142872688e+03
1.6100000000000012e+00	7.4356981019834137e+01	0.0000000000000000e+00	9.4228400714206273e-01	0.0000000000000000e+00	-1.6470387677062972e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1265063798146313e-02	2.9999432808668957e+03
1.6200000000000012e+00	7.4353252456205581e+01	0.0000000000000000e+00	9.4228840510994105e-01	0.0000000000000000e+00	-1.6571404220945911e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1248593410469250e-02	2.9999422348088942e+03
1.6300000000000012e+00	7.4349527196074206e+01	0.0000000000000000e+00	9.4229280479449440e-01	0.0000000000000000e+00	-1.6672346382815000e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1232022006248303e-02	2.9999411760396592e+03
1.6400000000000012e+00	7.4345805247840730e+01	0.0000000000000000e+00	9.4229720528904859e-01	0.0000000000000000e+00	-1.6773214058867553e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1215349659865488e-02	2.9999401044856622e+03
1.6500000000000012e+00	7.4342086619893337e+01	0.0000000000000000e+00	9.4230160571767418e-01	0.0000000000000000e+00	-1.6874007067193002e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1198576445806621e-02	2.9999390200734492e+03
1.6600000000000013e+00	7.4338371320607678e+01	0.0000000000000000e+00	9.4230600523944186e-01	0.0000000000000000e+00	-1.6974725153584393e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1181702438739428e-02	2.9999379227296408e+03
1.6700000000000013e+00	7.4334659358346826e+01	0.0000000000000000e+00	9.4231040305205460e-01	0.0000000000000000e+00	-1.7075367997451225e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1164727713585844e-02	2.9999368123809322e+03
1.6800000000000013e+00	7.4330950740609040e+01	0.0000000000000000e+00	9.4231479839487708e-01	0.0000000000000000e+00	-1.7175935217779020e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1147652345588392e-02	2.9999356889540923e+03
1.6900000000000013e+00	7.4327245476584039e+01	0.0000000000000000e+00	9.4231919055311586e-01	0.0000000000000000e+00	-1.7276426379953798e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1130476410370613e-02	2.9999345523759648e+03
1.7000000000000013e+00	7.4323543574597181e+01	0.0000000000000000e+00	9.4232357885612461e-01	0.0000000000000000e+00	-1.7376841000030299e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1113199983990659e-02	2.9999334025734665e+03
1.7100000000000013e+00	7.4319845042961248e+01	0.0000000000000000e+00	9.4232796268065799e-01	0.0000000000000000e+00	-1.7477178551290262e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1095823142990629e-02	2.9999322394735887e+03
1.7200000000000013e+00	7.4316149889976472e+01	0.0000000000000000e+00	9.4233234145176870e-01	0.0000000000000000e+00	-1.7577438469919908e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1078345964439339e-02	2.9999310630033951e+03
1.7300000000000013e+00	7.4312458123930497e+01	0.0000000000000000e+00	9.4233671464324864e-01	0.0000000000000000e+00	-1.7677620160520785e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1060768525969419e-02	2.9999298730900232e+03
1.7400000000000013e+00	7.4308769753098431e+01	0.0000000000000000e+00	9.4234108177764797e-01	0.0000000000000000e+00	-1.7777723001424087e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1043090905808899e-02	2.9999286696606841e+03
1.7500000000000013e+00	7.4305084785742864e+01	0.0000000000000000e+00	9.4234544242590768e-01	0.0000000000000000e+00	-1.7877746349782310e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1025313182807474e-02	2.9999274526426616e+03
1.7600000000000013e+00	7.4301403230113849e+01	0.0000000000000000e+00	9.4234979620663706e-01	0.0000000000000000e+00	-1.7977689546416003e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.1007435436457692e-02	2.9999262219633129e+03
1.7700000000000014e+00	7.4297725094448936e+01	0.0000000000000000e+00	9.4235414278507468e-01	0.0000000000000000e+00	-1.8077551920397486e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0989457746911277e-02	2.9999249775500680e+03
